Run,AvgSpotLen,Bases,BioProject,BioSample,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,SRA Study,ArrayExpress-SPECIES
ERR731011,250,7644433250,PRJEB1254,SAMEA2661357,ERX674957,Illumina HiSeq 2000,11657606,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731012,250,8071744250,PRJEB1254,SAMEA2661358,ERX674958,Illumina HiSeq 2000,11657618,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731013,250,7817815000,PRJEB1254,SAMEA2661359,ERX674959,Illumina HiSeq 2000,11657535,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731014,250,8457225750,PRJEB1254,SAMEA2661360,ERX674960,Illumina HiSeq 2000,11657547,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731015,250,7871872500,PRJEB1254,SAMEA2661362,ERX674961,Illumina HiSeq 2000,11657571,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731016,250,7785903250,PRJEB1254,SAMEA2661363,ERX674962,Illumina HiSeq 2000,11657583,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731017,250,7616368500,PRJEB1254,SAMEA2661365,ERX674963,Illumina HiSeq 2000,11657607,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731018,250,8254700250,PRJEB1254,SAMEA2661366,ERX674964,Illumina HiSeq 2000,11657619,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731019,250,7734869000,PRJEB1254,SAMEA2661367,ERX674965,Illumina HiSeq 2000,11657536,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731020,250,7401864500,PRJEB1254,SAMEA2661368,ERX674966,Illumina HiSeq 2000,11657548,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731021,250,7415710500,PRJEB1254,SAMEA2661369,ERX674967,Illumina HiSeq 2000,11657560,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731022,250,7126087750,PRJEB1254,SAMEA2661370,ERX674968,Illumina HiSeq 2000,11657572,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731023,250,7608047750,PRJEB1254,SAMEA2661371,ERX674969,Illumina HiSeq 2000,11657584,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR731024,250,7601464500,PRJEB1254,SAMEA2661373,ERX674970,Illumina HiSeq 2000,11657608,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR731025,250,8100863500,PRJEB1254,SAMEA2661374,ERX674971,Illumina HiSeq 2000,11657620,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko olive'
ERR294657,200,4969672600,PRJEB1254,SAMEA1904833,ERX267990,Illumina HiSeq 2000,6868862,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR294658,200,5945025800,PRJEB1254,SAMEA1904832,ERX267991,Illumina HiSeq 2000,6868863,PAIRED,RANDOM,GENOMIC,Lethrinops lethrinus,ILLUMINA,ERP002088,Lethrinops lethrinus
ERR294659,200,5595426400,PRJEB1254,SAMEA1904837,ERX267992,Illumina HiSeq 2000,6868864,PAIRED,RANDOM,GENOMIC,Aulonocara stuartgranti,ILLUMINA,ERP002088,Aulonocara stuartgranti
ERR295124,200,4362007200,PRJEB1254,SAMEA1904323,ERX268457,Illumina HiSeq 2000,6811013,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR295125,200,4498711800,PRJEB1254,SAMEA1904327,ERX268458,Illumina HiSeq 2000,6811025,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR295126,200,4186241600,PRJEB1254,SAMEA1904328,ERX268459,Illumina HiSeq 2000,6811037,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR295127,200,4930784000,PRJEB1254,SAMEA1904326,ERX268460,Illumina HiSeq 2000,6811049,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR295128,200,5061023200,PRJEB1254,SAMEA1904322,ERX268461,Illumina HiSeq 2000,6811061,PAIRED,RANDOM,GENOMIC,Lethrinops longimanus,ILLUMINA,ERP002088,Lethrinops longimanus 'redhead'
ERR295129,200,4772280600,PRJEB1254,SAMEA1904324,ERX268462,Illumina HiSeq 2000,6810978,PAIRED,RANDOM,GENOMIC,Copadichromis quadrimaculatus,ILLUMINA,ERP002088,Copadichromis quadrimaculatus
ERR295130,200,5404304000,PRJEB1254,SAMEA1904329,ERX268463,Illumina HiSeq 2000,6810990,PAIRED,RANDOM,GENOMIC,Copadichromis virginalis,ILLUMINA,ERP002088,Copadichromis virginalis
ERR295131,200,4684441400,PRJEB1254,SAMEA1904330,ERX268464,Illumina HiSeq 2000,6811002,PAIRED,RANDOM,GENOMIC,Lethrinops sp. 'oliveri',ILLUMINA,ERP002088,Lethrinops sp. oliveri
ERR295132,200,5607303800,PRJEB1254,SAMEA1904331,ERX268465,Illumina HiSeq 2000,6811014,PAIRED,RANDOM,GENOMIC,Alticorpus geoffreyi,ILLUMINA,ERP002088,Alticorpus geoffreyi
