seq_id,source,type,start,end,score,strand,phase,attributes
NC_036790.1,Gnomon,gene,20886961,20897306,.,+,.,ID=gene-tomm40;Dbxref=GeneID:101464782;Name=tomm40;gbkey=Gene;gene=tomm40;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,20910670,20912136,.,-,.,ID=gene-LOC112435511;Dbxref=GeneID:112435511;Name=LOC112435511;gbkey=Gene;gene=LOC112435511;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,20912207,20918700,.,-,.,ID=gene-LOC106674862;Dbxref=GeneID:106674862;Name=LOC106674862;gbkey=Gene;gene=LOC106674862;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,20933481,20938528,.,-,.,ID=gene-LOC101464784;Dbxref=GeneID:101464784;Name=LOC101464784;gbkey=Gene;gene=LOC101464784;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,20938829,20939810,.,-,.,ID=gene-LOC112435510;Dbxref=GeneID:112435510;Name=LOC112435510;gbkey=Gene;gene=LOC112435510;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,20952832,20954488,.,-,.,ID=gene-LOC101465647;Dbxref=GeneID:101465647;Name=LOC101465647;gbkey=Gene;gene=LOC101465647;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,20956944,20958446,.,+,.,ID=gene-LOC101465953;Dbxref=GeneID:101465953;Name=LOC101465953;gbkey=Gene;gene=LOC101465953;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,20962153,20964419,.,+,.,ID=gene-LOC101466239;Dbxref=GeneID:101466239;Name=LOC101466239;gbkey=Gene;gene=LOC101466239;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,20967941,20969165,.,+,.,ID=gene-LOC101466531;Dbxref=GeneID:101466531;Name=LOC101466531;gbkey=Gene;gene=LOC101466531;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,20980831,20982466,.,+,.,ID=gene-apoc2;Dbxref=GeneID:101467372;Name=apoc2;gbkey=Gene;gene=apoc2;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21011170,21059344,.,-,.,ID=gene-bcam;Dbxref=GeneID:101465079;Name=bcam;gbkey=Gene;gene=bcam;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21075605,21082984,.,-,.,ID=gene-LOC101467688;Dbxref=GeneID:101467688;Name=LOC101467688;gbkey=Gene;gene=LOC101467688;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21089809,21133832,.,-,.,ID=gene-cadm4;Dbxref=GeneID:101468190;Name=cadm4;gbkey=Gene;gene=cadm4;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21260617,21270973,.,-,.,ID=gene-LOC101469075;Dbxref=GeneID:101469075;Name=LOC101469075;gbkey=Gene;gene=LOC101469075;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21273252,21278148,.,+,.,ID=gene-taf12;Dbxref=GeneID:101469376;Name=taf12;gbkey=Gene;gene=taf12;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21278741,21281849,.,-,.,ID=gene-rab42;Dbxref=GeneID:101469648;Name=rab42;gbkey=Gene;gene=rab42;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21282466,21307595,.,-,.,ID=gene-LOC101470113;Dbxref=GeneID:101470113;Name=LOC101470113;gbkey=Gene;gene=LOC101470113;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21345391,21348253,.,+,.,ID=gene-LOC101470598;Dbxref=GeneID:101470598;Name=LOC101470598;gbkey=Gene;gene=LOC101470598;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21356793,21387688,.,-,.,ID=gene-scmh1;Dbxref=GeneID:101470902;Name=scmh1;gbkey=Gene;gene=scmh1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21449132,21478059,.,-,.,ID=gene-LOC101471374;Dbxref=GeneID:101471374;Name=LOC101471374;gbkey=Gene;gene=LOC101471374;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21482838,21485983,.,-,.,ID=gene-med18;Dbxref=GeneID:101471668;Name=med18;gbkey=Gene;gene=med18;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21488196,21491064,.,-,.,ID=gene-LOC106674863;Dbxref=GeneID:106674863;Name=LOC106674863;gbkey=Gene;gene=LOC106674863;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21491268,21499738,.,+,.,ID=gene-LOC101465364;Dbxref=GeneID:101465364;Name=LOC101465364;gbkey=Gene;gene=LOC101465364;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21508133,21517768,.,+,.,ID=gene-LOC101472431;Dbxref=GeneID:101472431;Name=LOC101472431;gbkey=Gene;gene=LOC101472431;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21521468,21529099,.,-,.,ID=gene-LOC106674861;Dbxref=GeneID:106674861;Name=LOC106674861;gbkey=Gene;gene=LOC106674861;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21529527,21536171,.,+,.,ID=gene-LOC106674868;Dbxref=GeneID:106674868;Name=LOC106674868;gbkey=Gene;gene=LOC106674868;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21540171,21546015,.,-,.,ID=gene-ppp1r8;Dbxref=GeneID:101472920;Name=ppp1r8;gbkey=Gene;gene=ppp1r8;gene_biotype=protein_coding
NC_036790.1,cmsearch,gene,21545154,21545284,.,-,.,ID=gene-LOC111500582;Dbxref=GeneID:111500582;Name=LOC111500582;gbkey=Gene;gene=LOC111500582;gene_biotype=guide_RNA
NC_036790.1,Gnomon,gene,21547197,21553063,.,+,.,ID=gene-themis2;Dbxref=GeneID:101473414;Name=themis2;gbkey=Gene;gene=themis2;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21553384,21560568,.,-,.,ID=gene-rpa2;Dbxref=GeneID:101474004;Name=rpa2;gbkey=Gene;gene=rpa2;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21560516,21563536,.,+,.,ID=gene-smpdl3b;Dbxref=GeneID:101473699;Name=smpdl3b;gbkey=Gene;gene=smpdl3b;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21563973,21567672,.,-,.,ID=gene-mecr;Dbxref=GeneID:101474487;Name=mecr;gbkey=Gene;gene=mecr;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21572561,21580251,.,-,.,ID=gene-LOC101474759;Dbxref=GeneID:101474759;Name=LOC101474759;gbkey=Gene;gene=LOC101474759;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21583021,21593644,.,+,.,ID=gene-maneal;Dbxref=GeneID:101475047;Name=maneal;gbkey=Gene;gene=maneal;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21594990,21602583,.,-,.,ID=gene-yrdc;Dbxref=GeneID:101475338;Name=yrdc;gbkey=Gene;gene=yrdc;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21604567,21618344,.,-,.,ID=gene-mtf1;Dbxref=GeneID:101475646;Name=mtf1;gbkey=Gene;gene=mtf1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21618531,21638527,.,-,.,ID=gene-inpp5b;Dbxref=GeneID:101465648;Name=inpp5b;gbkey=Gene;gene=inpp5b;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21641454,21650267,.,-,.,ID=gene-LOC101476425;Dbxref=GeneID:101476425;Name=LOC101476425;gbkey=Gene;gene=LOC101476425;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21654374,21657635,.,+,.,ID=gene-LOC101476890;Dbxref=GeneID:101476890;Name=LOC101476890;gbkey=Gene;gene=LOC101476890;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21661986,21672036,.,-,.,ID=gene-LOC101477172;Dbxref=GeneID:101477172;Name=LOC101477172;gbkey=Gene;gene=LOC101477172;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,21799395,21897673,.,+,.,ID=gene-grik3;Dbxref=GeneID:101477646;Name=grik3;gbkey=Gene;gene=grik3;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22084097,22085507,.,+,.,ID=gene-LOC101477940;Dbxref=GeneID:101477940;Name=LOC101477940;gbkey=Gene;gene=LOC101477940;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22094807,22105753,.,+,.,ID=gene-csf3r;Dbxref=GeneID:101478204;Name=csf3r;gbkey=Gene;gene=csf3r;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22107552,22113467,.,+,.,ID=gene-mrps15;Dbxref=GeneID:101478674;Name=mrps15;gbkey=Gene;gene=mrps15;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22116423,22123325,.,+,.,ID=gene-oscp1;Dbxref=GeneID:101479237;Name=oscp1;gbkey=Gene;gene=oscp1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22125279,22144183,.,+,.,ID=gene-stk40;Dbxref=GeneID:101465955;Name=stk40;gbkey=Gene;gene=stk40;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22170380,22183041,.,+,.,ID=gene-eva1b;Dbxref=GeneID:101479887;Name=eva1b;gbkey=Gene;gene=eva1b;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22186040,22198463,.,-,.,ID=gene-sh3d21;Dbxref=GeneID:101466241;Name=sh3d21;gbkey=Gene;gene=sh3d21;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22199891,22215554,.,-,.,ID=gene-LOC101480383;Dbxref=GeneID:101480383;Name=LOC101480383;gbkey=Gene;gene=LOC101480383;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22243365,22284099,.,-,.,ID=gene-LOC101481043;Dbxref=GeneID:101481043;Name=LOC101481043;gbkey=Gene;gene=LOC101481043;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22290910,22311257,.,-,.,ID=gene-LOC101482122;Dbxref=GeneID:101482122;Name=LOC101482122;gbkey=Gene;gene=LOC101482122;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22312709,22315505,.,-,.,ID=gene-snip1;Dbxref=GeneID:101483004;Name=snip1;gbkey=Gene;gene=snip1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22315759,22317555,.,+,.,ID=gene-dnali1;Dbxref=GeneID:101482702;Name=dnali1;gbkey=Gene;gene=dnali1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22317553,22328449,.,-,.,ID=gene-gnl2;Dbxref=GeneID:101482419;Name=gnl2;gbkey=Gene;gene=gnl2;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22338399,22339236,.,-,.,"ID=gene-LOC112430040;Dbxref=GeneID:112430040;Name=LOC112430040;end_range=22339236,.;gbkey=Gene;gene=LOC112430040;gene_biotype=protein_coding;partial=true"
NC_036790.1,Gnomon,gene,22343063,22344548,.,+,.,ID=gene-LOC112435581;Dbxref=GeneID:112435581;Name=LOC112435581;gbkey=Gene;gene=LOC112435581;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22364840,22366688,.,+,.,"ID=gene-LOC106674858;Dbxref=GeneID:106674858;Name=LOC106674858;end_range=22366688,.;gbkey=Gene;gene=LOC106674858;gene_biotype=protein_coding;partial=true"
NC_036790.1,Gnomon,gene,22377076,22379641,.,+,.,ID=gene-LOC101475339;Dbxref=GeneID:101475339;Name=LOC101475339;gbkey=Gene;gene=LOC101475339;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22379690,22388125,.,+,.,ID=gene-LOC101474399;Dbxref=GeneID:101474399;Name=LOC101474399;gbkey=Gene;gene=LOC101474399;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22388229,22393562,.,-,.,ID=gene-LOC101474675;Dbxref=GeneID:101474675;Name=LOC101474675;gbkey=Gene;gene=LOC101474675;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22394869,22421053,.,-,.,ID=gene-phldb3;Dbxref=GeneID:101474110;Name=phldb3;gbkey=Gene;gene=phldb3;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22425516,22430530,.,-,.,ID=gene-LOC101473226;Dbxref=GeneID:101473226;Name=LOC101473226;gbkey=Gene;gene=LOC101473226;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22431689,22434829,.,-,.,ID=gene-LOC101473515;Dbxref=GeneID:101473515;Name=LOC101473515;gbkey=Gene;gene=LOC101473515;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22435544,22439698,.,-,.,ID=gene-LOC101473809;Dbxref=GeneID:101473809;Name=LOC101473809;gbkey=Gene;gene=LOC101473809;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22453288,22476033,.,-,.,ID=gene-LOC101472921;Dbxref=GeneID:101472921;Name=LOC101472921;gbkey=Gene;gene=LOC101472921;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22465889,22467637,.,-,.,ID=gene-LOC106674859;Dbxref=GeneID:106674859;Name=LOC106674859;gbkey=Gene;gene=LOC106674859;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22482173,22501184,.,-,.,ID=gene-xrcc1;Dbxref=GeneID:101472637;Name=xrcc1;gbkey=Gene;gene=xrcc1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22501386,22506880,.,-,.,ID=gene-LOC101472331;Dbxref=GeneID:101472331;Name=LOC101472331;gbkey=Gene;gene=LOC101472331;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22507408,22510382,.,+,.,ID=gene-LOC112435593;Dbxref=GeneID:112435593;Name=LOC112435593;gbkey=Gene;gene=LOC112435593;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,22513751,22518675,.,-,.,ID=gene-LOC106675199;Dbxref=GeneID:106675199;Name=LOC106675199;gbkey=Gene;gene=LOC106675199;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,22520301,22521159,.,+,.,ID=gene-LOC101472125;Dbxref=GeneID:101472125;Name=LOC101472125;gbkey=Gene;gene=LOC101472125;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,22529450,22540431,.,+,.,ID=gene-LOC112435571;Dbxref=GeneID:112435571;Name=LOC112435571;gbkey=Gene;gene=LOC112435571;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22542278,22566884,.,+,.,ID=gene-LOC101471375;Dbxref=GeneID:101471375;Name=LOC101471375;gbkey=Gene;gene=LOC101471375;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22577871,22579961,.,+,.,ID=gene-LOC101471079;Dbxref=GeneID:101471079;Name=LOC101471079;gbkey=Gene;gene=LOC101471079;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22612765,22615383,.,+,.,ID=gene-LOC101470808;Dbxref=GeneID:101470808;Name=LOC101470808;gbkey=Gene;gene=LOC101470808;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22626762,22632121,.,+,.,ID=gene-LOC112435585;Dbxref=GeneID:112435585;Name=LOC112435585;gbkey=Gene;gene=LOC112435585;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22669403,22676038,.,+,.,ID=gene-LOC101467690;Dbxref=GeneID:101467690;Name=LOC101467690;gbkey=Gene;gene=LOC101467690;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22703258,22704169,.,+,.,ID=gene-LOC101467373;Dbxref=GeneID:101467373;Name=LOC101467373;gbkey=Gene;gene=LOC101467373;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22715412,22720260,.,+,.,ID=gene-LOC101470508;Dbxref=GeneID:101470508;Name=LOC101470508;gbkey=Gene;gene=LOC101470508;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22724110,22725003,.,+,.,ID=gene-LOC101467087;Dbxref=GeneID:101467087;Name=LOC101467087;gbkey=Gene;gene=LOC101467087;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22725302,22729214,.,-,.,ID=gene-LOC101470217;Dbxref=GeneID:101470217;Name=LOC101470217;gbkey=Gene;gene=LOC101470217;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22742511,22749824,.,-,.,ID=gene-etfb;Dbxref=GeneID:101466806;Name=etfb;gbkey=Gene;gene=etfb;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22753011,22768936,.,+,.,ID=gene-LOC101469278;Dbxref=GeneID:101469278;Name=LOC101469278;gbkey=Gene;gene=LOC101469278;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22775966,22776957,.,+,.,ID=gene-LOC101468970;Dbxref=GeneID:101468970;Name=LOC101468970;gbkey=Gene;gene=LOC101468970;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22801406,22806194,.,-,.,ID=gene-LOC101468790;Dbxref=GeneID:101468790;Name=LOC101468790;gbkey=Gene;gene=LOC101468790;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,22829431,22938560,.,+,.,ID=gene-iglon5;Dbxref=GeneID:101468483;Name=iglon5;gbkey=Gene;gene=iglon5;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22951177,22954168,.,-,.,ID=gene-LOC101467997;Dbxref=GeneID:101467997;Name=LOC101467997;gbkey=Gene;gene=LOC101467997;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22984976,22996573,.,-,.,ID=gene-LOC101467689;Dbxref=GeneID:101467689;Name=LOC101467689;gbkey=Gene;gene=LOC101467689;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,22997989,23006895,.,+,.,ID=gene-LOC101466980;Dbxref=GeneID:101466980;Name=LOC101466980;gbkey=Gene;gene=LOC101466980;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,23016681,23056946,.,-,.,ID=gene-LOC101466533;Dbxref=GeneID:101466533;Name=LOC101466533;gbkey=Gene;gene=LOC101466533;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,23058315,23080954,.,-,.,ID=gene-LOC101466039;Dbxref=GeneID:101466039;Name=LOC101466039;gbkey=Gene;gene=LOC101466039;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,23083411,23091238,.,+,.,ID=gene-dhdds;Dbxref=GeneID:101465746;Name=dhdds;gbkey=Gene;gene=dhdds;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,23092580,23096085,.,+,.,ID=gene-LOC101465546;Dbxref=GeneID:101465546;Name=LOC101465546;gbkey=Gene;gene=LOC101465546;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,23101156,23108247,.,+,.,ID=gene-LOC101465363;Dbxref=GeneID:101465363;Name=LOC101465363;gbkey=Gene;gene=LOC101465363;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,23129699,23132602,.,+,.,ID=gene-lg11h1orf232;Dbxref=GeneID:101466534;Name=lg11h1orf232;gbkey=Gene;gene=lg11h1orf232;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,23154855,23172818,.,-,.,ID=gene-fam110d;Dbxref=GeneID:101465077;Name=fam110d;gbkey=Gene;gene=fam110d;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,23207229,23240881,.,+,.,ID=gene-slc9a1;Dbxref=GeneID:101464596;Name=slc9a1;gbkey=Gene;gene=slc9a1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,23254077,23459365,.,+,.,ID=gene-LOC101464129;Dbxref=GeneID:101464129;Name=LOC101464129;gbkey=Gene;gene=LOC101464129;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,23285798,23286914,.,-,.,ID=gene-LOC106674867;Dbxref=GeneID:106674867;Name=LOC106674867;gbkey=Gene;gene=LOC106674867;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,23526947,23535839,.,+,.,ID=gene-LOC101463827;Dbxref=GeneID:101463827;Name=LOC101463827;gbkey=Gene;gene=LOC101463827;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,23541732,23580239,.,-,.,ID=gene-LOC105940900;Dbxref=GeneID:105940900;Name=LOC105940900;gbkey=Gene;gene=LOC105940900;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,23553562,23624527,.,+,.,ID=gene-LOC101488109;Dbxref=GeneID:101488109;Name=LOC101488109;gbkey=Gene;gene=LOC101488109;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,23625183,23626324,.,+,.,ID=gene-LOC101487641;Dbxref=GeneID:101487641;Name=LOC101487641;gbkey=Gene;gene=LOC101487641;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,23627294,23635429,.,+,.,ID=gene-LOC101486875;Dbxref=GeneID:101486875;Name=LOC101486875;gbkey=Gene;gene=LOC101486875;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,23635510,23639502,.,-,.,ID=gene-LOC101487357;Dbxref=GeneID:101487357;Name=LOC101487357;gbkey=Gene;gene=LOC101487357;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,23647481,23651374,.,+,.,ID=gene-LOC101486600;Dbxref=GeneID:101486600;Name=LOC101486600;gbkey=Gene;gene=LOC101486600;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,23653054,23666025,.,+,.,ID=gene-akirin1;Dbxref=GeneID:101486208;Name=akirin1;gbkey=Gene;gene=akirin1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,23668385,23677028,.,+,.,ID=gene-rhbdl2;Dbxref=GeneID:101485896;Name=rhbdl2;gbkey=Gene;gene=rhbdl2;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,23678731,23683634,.,-,.,ID=gene-mycbp;Dbxref=GeneID:101484779;Name=mycbp;gbkey=Gene;gene=mycbp;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,23682450,23696621,.,+,.,ID=gene-rragc;Dbxref=GeneID:101485625;Name=rragc;gbkey=Gene;gene=rragc;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,23934953,23938095,.,+,.,ID=gene-pou3f1;Dbxref=GeneID:101484501;Name=pou3f1;gbkey=Gene;gene=pou3f1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,23960736,23964276,.,-,.,ID=gene-utp11;Dbxref=GeneID:101484235;Name=utp11;gbkey=Gene;gene=utp11;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,23970569,24004938,.,+,.,ID=gene-fhl3;Dbxref=GeneID:101483956;Name=fhl3;gbkey=Gene;gene=fhl3;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24024662,24043078,.,-,.,ID=gene-rspo1;Dbxref=GeneID:101483287;Name=rspo1;gbkey=Gene;gene=rspo1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24060228,24063422,.,+,.,ID=gene-LOC112435572;Dbxref=GeneID:112435572;Name=LOC112435572;gbkey=Gene;gene=LOC112435572;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24099062,24109595,.,+,.,ID=gene-LOC112435573;Dbxref=GeneID:112435573;Name=LOC112435573;gbkey=Gene;gene=LOC112435573;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24122471,24123324,.,-,.,ID=gene-LOC112435596;Dbxref=GeneID:112435596;Name=LOC112435596;gbkey=Gene;gene=LOC112435596;gene_biotype=lncRNA
NC_036790.1,Gnomon,gene,24128175,24130433,.,+,.,ID=gene-LOC101468570;Dbxref=GeneID:101468570;Name=LOC101468570;gbkey=Gene;gene=LOC101468570;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24142204,24151113,.,-,.,ID=gene-LOC101475841;Dbxref=GeneID:101475841;Name=LOC101475841;gbkey=Gene;gene=LOC101475841;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24156586,24161482,.,-,.,ID=gene-LOC101468876;Dbxref=GeneID:101468876;Name=LOC101468876;gbkey=Gene;gene=LOC101468876;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24163669,24167841,.,-,.,ID=gene-LOC105940903;Dbxref=GeneID:105940903;Name=LOC105940903;gbkey=Gene;gene=LOC105940903;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24168895,24171356,.,-,.,"ID=gene-LOC101469182;Dbxref=GeneID:101469182;Name=LOC101469182;gbkey=Gene;gene=LOC101469182;gene_biotype=protein_coding;partial=true;start_range=.,24168895"
NC_036790.1,Gnomon,gene,24187325,24194269,.,-,.,ID=gene-LOC101478498;Dbxref=GeneID:101478498;Name=LOC101478498;gbkey=Gene;gene=LOC101478498;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24235411,24237972,.,-,.,ID=gene-LOC101476323;Dbxref=GeneID:101476323;Name=LOC101476323;gbkey=Gene;gene=LOC101476323;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24237927,24241828,.,-,.,ID=gene-LOC101469732;Dbxref=GeneID:101469732;Name=LOC101469732;gbkey=Gene;gene=LOC101469732;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24242990,24248455,.,-,.,ID=gene-LOC112435575;Dbxref=GeneID:112435575;Name=LOC112435575;gbkey=Gene;gene=LOC112435575;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24253990,24264848,.,-,.,ID=gene-LOC101476615;Dbxref=GeneID:101476615;Name=LOC101476615;gbkey=Gene;gene=LOC101476615;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24272865,24296496,.,-,.,ID=gene-mag;Dbxref=GeneID:101476891;Name=mag;gbkey=Gene;gene=mag;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24303766,24320937,.,-,.,ID=gene-lsr;Dbxref=GeneID:101478487;Name=lsr;gbkey=Gene;gene=lsr;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24321337,24329289,.,-,.,ID=gene-LOC101479432;Dbxref=GeneID:101479432;Name=LOC101479432;gbkey=Gene;gene=LOC101479432;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24322851,24344633,.,+,.,ID=gene-LOC101478955;Dbxref=GeneID:101478955;Name=LOC101478955;gbkey=Gene;gene=LOC101478955;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24390085,24531154,.,+,.,ID=gene-LOC101480092;Dbxref=GeneID:101480092;Name=LOC101480092;gbkey=Gene;gene=LOC101480092;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24541385,24550680,.,-,.,ID=gene-LOC101470307;Dbxref=GeneID:101470307;Name=LOC101470307;gbkey=Gene;gene=LOC101470307;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24557076,24565023,.,-,.,ID=gene-tp53inp1;Dbxref=GeneID:101480384;Name=tp53inp1;gbkey=Gene;gene=tp53inp1;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24577706,24602585,.,-,.,ID=gene-nagpa;Dbxref=GeneID:101480679;Name=nagpa;gbkey=Gene;gene=nagpa;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24602866,24629693,.,+,.,ID=gene-ndufaf6;Dbxref=GeneID:101480965;Name=ndufaf6;gbkey=Gene;gene=ndufaf6;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24686361,24691122,.,-,.,ID=gene-LOC101481262;Dbxref=GeneID:101481262;Name=LOC101481262;gbkey=Gene;gene=LOC101481262;gene_biotype=protein_coding
NC_036790.1,tRNAscan-SE,gene,24688618,24688691,.,+,.,ID=gene-trnat-agu-13;Dbxref=GeneID:111500584;Name=trnat-agu;gbkey=Gene;gene=trnat-agu;gene_biotype=tRNA
NC_036790.1,Gnomon,gene,24723785,24762699,.,+,.,ID=gene-plekhf2;Dbxref=GeneID:101481744;Name=plekhf2;gbkey=Gene;gene=plekhf2;gene_biotype=protein_coding
NC_036790.1,Gnomon,gene,24782181,24801805,.,-,.,ID=gene-wdr73;Dbxref=GeneID:101482028;Name=wdr73;gbkey=Gene;gene=wdr73;gene_biotype=protein_coding
