SampleID,RunID,ReadLength,TotalBases,ProjectID,Instrument,LibraryID,LibraryLayout,LibrarySource,Platform,FileLocations,Organism,Ecogroup,File,ProjectID_2
SAMEA2661270,ERR715518,250,15371900500,PRJEB1254,Illumina HiSeq 2000,11649551,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715518.unmapped_marked_adapters.bam,Hemitilapia oxyrhynchus,Shallow_Benthic,,MalinskyData
SAMEA2661272,ERR715519,250,14659316250,PRJEB1254,Illumina HiSeq 2000,11649563,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715519.unmapped_marked_adapters.bam,Tropheops tropheops (=orange chest),Mbuna,,MalinskyData
SAMEA2661273,ERR715520,250,15500270250,PRJEB1254,Illumina HiSeq 2000,11649575,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715520.unmapped_marked_adapters.bam,Serranochromis robustus,Riverine,,MalinskyData
SAMEA2661275,ERR715521,250,14951002750,PRJEB1254,Illumina HiSeq 2000,11649587,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715521.unmapped_marked_adapters.bam,Petrotilapia genalutea,Mbuna,,MalinskyData
SAMEA2661276,ERR715522,250,16219846000,PRJEB1254,Illumina HiSeq 2000,11649599,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715522.unmapped_marked_adapters.bam,Mylochromis lateristriga,Outlier,,MalinskyData
SAMEA2661277,ERR715523,250,15669174000,PRJEB1254,Illumina HiSeq 2000,11649611,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715523.unmapped_marked_adapters.bam,Dimidiochromis strigatus,Shallow_Benthic,,MalinskyData
SAMEA2661278,ERR715524,250,15481785750,PRJEB1254,Illumina HiSeq 2000,11649623,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715524.unmapped_marked_adapters.bam,Placidochromis longimanus,Shallow_Benthic,,MalinskyData
SAMEA2661291,ERR715525,250,14816159250,PRJEB1254,Illumina HiSeq 2000,11649635,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715525.unmapped_marked_adapters.bam,Astatotilapia calliptera,AC,,MalinskyData
SAMEA2661292,ERR715526,250,14304668750,PRJEB1254,Illumina HiSeq 2000,11649552,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715526.unmapped_marked_adapters.bam,Aulonocara stuartgranti,Deep_Benthic,,MalinskyData
SAMEA2661293,ERR715527,250,13768619750,PRJEB1254,Illumina HiSeq 2000,11649564,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715527.unmapped_marked_adapters.bam,Astatotilapia calliptera,AC,,MalinskyData
SAMEA2661294,ERR715528,250,14629722250,PRJEB1254,Illumina HiSeq 2000,11649576,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715528.unmapped_marked_adapters.bam,Aulonocara stuartgranti,Deep_Benthic,,MalinskyData
SAMEA2661295,ERR715529,250,15685853000,PRJEB1254,Illumina HiSeq 2000,11649588,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715529.unmapped_marked_adapters.bam,Astatotilapia calliptera,AC,,MalinskyData
SAMEA2661381,ERR715530,250,14959624750,PRJEB1254,Illumina HiSeq 2000,11649600,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715530.unmapped_marked_adapters.bam,Astatotilapia calliptera,AC,,MalinskyData
SAMEA2661382,ERR715531,250,15623667250,PRJEB1254,Illumina HiSeq 2000,11649612,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715531.unmapped_marked_adapters.bam,Astatotilapia calliptera,AC,,MalinskyData
SAMEA2661383,ERR715532,250,17731566750,PRJEB1254,Illumina HiSeq 2000,11649624,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715532.unmapped_marked_adapters.bam,Astatotilapia calliptera,AC,,MalinskyData
SAMEA2661384,ERR715533,250,19410978250,PRJEB1254,Illumina HiSeq 2000,11649636,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715533.unmapped_marked_adapters.bam,Astatotilapia calliptera,AC,,MalinskyData
SAMEA2661385,ERR715534,250,17273522500,PRJEB1254,Illumina HiSeq 2000,11649553,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715534.unmapped_marked_adapters.bam,Astatotilapia calliptera,AC,,MalinskyData
SAMEA2661386,ERR715535,250,19462990500,PRJEB1254,Illumina HiSeq 2000,11649565,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715535.unmapped_marked_adapters.bam,Astatotilapia calliptera,AC,,MalinskyData
SAMEA2661387,ERR715536,250,18419074500,PRJEB1254,Illumina HiSeq 2000,11649577,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715536.unmapped_marked_adapters.bam,Astatotilapia calliptera,AC,,MalinskyData
SAMEA2661388,ERR715537,250,17964964000,PRJEB1254,Illumina HiSeq 2000,11649589,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715537.unmapped_marked_adapters.bam,Astatotilapia calliptera,AC,,MalinskyData
SAMEA2661389,ERR715538,250,20616371750,PRJEB1254,Illumina HiSeq 2000,11649601,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715538.unmapped_marked_adapters.bam,Astatotilapia calliptera,AC,,MalinskyData
SAMEA2661390,ERR715539,250,19724657750,PRJEB1254,Illumina HiSeq 2000,11649613,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715539.unmapped_marked_adapters.bam,Astatotilapia calliptera,AC,,MalinskyData
SAMEA2661391,ERR715540,250,21441422500,PRJEB1254,Illumina HiSeq 2000,11649625,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715540.unmapped_marked_adapters.bam,Astatotilapia calliptera,AC,,MalinskyData
SAMEA2661296,ERR715541,250,59693088500,PRJEB1254,Illumina HiSeq 2000,11649637,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715541.unmapped_marked_adapters.bam,Andinoacara coeruleopunctatus,Riverine,,MalinskyData
SAMEA2661297,ERR730964,250,7568746250,PRJEB1254,Illumina HiSeq 2000,11657528,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730964.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661298,ERR730965,250,6891367500,PRJEB1254,Illumina HiSeq 2000,11657540,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730965.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661299,ERR730966,250,6971321750,PRJEB1254,Illumina HiSeq 2000,11657552,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730966.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661300,ERR730967,250,6838102250,PRJEB1254,Illumina HiSeq 2000,11657564,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730967.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661301,ERR730968,250,7070691000,PRJEB1254,Illumina HiSeq 2000,11657576,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730968.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661303,ERR730969,250,7885703250,PRJEB1254,Illumina HiSeq 2000,11657600,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730969.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661304,ERR730970,250,8742525000,PRJEB1254,Illumina HiSeq 2000,11657612,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730970.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661306,ERR730971,250,7112811000,PRJEB1254,Illumina HiSeq 2000,11657529,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730971.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661307,ERR730972,250,6952000500,PRJEB1254,Illumina HiSeq 2000,11657541,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730972.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661308,ERR730973,250,7068163000,PRJEB1254,Illumina HiSeq 2000,11657553,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730973.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661309,ERR730974,250,6827470500,PRJEB1254,Illumina HiSeq 2000,11657565,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730974.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661310,ERR730975,250,5568773500,PRJEB1254,Illumina HiSeq 2000,11657577,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730975.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661313,ERR730976,250,5607661500,PRJEB1254,Illumina HiSeq 2000,11657601,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730976.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661316,ERR730977,250,6045623250,PRJEB1254,Illumina HiSeq 2000,11657613,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730977.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661318,ERR730978,250,5376521250,PRJEB1254,Illumina HiSeq 2000,11657530,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730978.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661319,ERR730979,250,5255389750,PRJEB1254,Illumina HiSeq 2000,11657542,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730979.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661320,ERR730980,250,5040232250,PRJEB1254,Illumina HiSeq 2000,11657554,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730980.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661321,ERR730981,250,4949983250,PRJEB1254,Illumina HiSeq 2000,11657566,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730981.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661322,ERR730982,250,5108806500,PRJEB1254,Illumina HiSeq 2000,11657578,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730982.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661324,ERR730983,250,5355589500,PRJEB1254,Illumina HiSeq 2000,11657602,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730983.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661325,ERR730984,250,5585022500,PRJEB1254,Illumina HiSeq 2000,11657614,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730984.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661326,ERR730985,250,7339626750,PRJEB1254,Illumina HiSeq 2000,11657531,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730985.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661327,ERR730986,250,6908776000,PRJEB1254,Illumina HiSeq 2000,11657543,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730986.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661328,ERR730987,250,6644644500,PRJEB1254,Illumina HiSeq 2000,11657555,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730987.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661330,ERR730988,250,6895196750,PRJEB1254,Illumina HiSeq 2000,11657567,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730988.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661331,ERR730989,250,6986507750,PRJEB1254,Illumina HiSeq 2000,11657579,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730989.unmapped_marked_adapters.bam,Astatotilapia 'Massoko littoral',Riverine,,MalinskyData
SAMEA2661333,ERR730990,250,7029741750,PRJEB1254,Illumina HiSeq 2000,11657603,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730990.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661334,ERR730991,250,8033288000,PRJEB1254,Illumina HiSeq 2000,11657615,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730991.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661335,ERR730992,250,6511553500,PRJEB1254,Illumina HiSeq 2000,11657532,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730992.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661336,ERR730993,250,6554755750,PRJEB1254,Illumina HiSeq 2000,11657544,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730993.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661337,ERR730994,250,6535641750,PRJEB1254,Illumina HiSeq 2000,11657556,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730994.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661338,ERR730995,250,7177714750,PRJEB1254,Illumina HiSeq 2000,11657568,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730995.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661339,ERR730996,250,7208475500,PRJEB1254,Illumina HiSeq 2000,11657580,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730996.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661341,ERR730997,250,7359422500,PRJEB1254,Illumina HiSeq 2000,11657604,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730997.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661342,ERR730998,250,7882898750,PRJEB1254,Illumina HiSeq 2000,11657616,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730998.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661343,ERR730999,250,7349731500,PRJEB1254,Illumina HiSeq 2000,11657533,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR730999.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661344,ERR731000,250,6730047500,PRJEB1254,Illumina HiSeq 2000,11657545,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731000.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661345,ERR731001,250,6689447000,PRJEB1254,Illumina HiSeq 2000,11657557,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731001.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661346,ERR731002,250,7151178500,PRJEB1254,Illumina HiSeq 2000,11657569,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731002.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661347,ERR731003,250,7447013500,PRJEB1254,Illumina HiSeq 2000,11657581,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731003.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661349,ERR731004,250,7428773250,PRJEB1254,Illumina HiSeq 2000,11657605,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731004.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661350,ERR731005,250,6319448250,PRJEB1254,Illumina HiSeq 2000,11657617,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731005.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661351,ERR731006,250,7457991500,PRJEB1254,Illumina HiSeq 2000,11657534,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731006.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661352,ERR731007,250,7016932500,PRJEB1254,Illumina HiSeq 2000,11657546,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731007.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661353,ERR731008,250,7273763750,PRJEB1254,Illumina HiSeq 2000,11657558,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731008.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661354,ERR731009,250,7911233250,PRJEB1254,Illumina HiSeq 2000,11657570,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731009.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661355,ERR731010,250,7980424000,PRJEB1254,Illumina HiSeq 2000,11657582,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731010.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661357,ERR731011,250,7644433250,PRJEB1254,Illumina HiSeq 2000,11657606,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731011.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661358,ERR731012,250,8071744250,PRJEB1254,Illumina HiSeq 2000,11657618,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731012.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661359,ERR731013,250,7817815000,PRJEB1254,Illumina HiSeq 2000,11657535,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731013.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661360,ERR731014,250,8457225750,PRJEB1254,Illumina HiSeq 2000,11657547,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731014.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661362,ERR731015,250,7871872500,PRJEB1254,Illumina HiSeq 2000,11657571,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731015.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661363,ERR731016,250,7785903250,PRJEB1254,Illumina HiSeq 2000,11657583,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731016.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661365,ERR731017,250,7616368500,PRJEB1254,Illumina HiSeq 2000,11657607,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731017.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661366,ERR731018,250,8254700250,PRJEB1254,Illumina HiSeq 2000,11657619,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731018.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661367,ERR731019,250,7734869000,PRJEB1254,Illumina HiSeq 2000,11657536,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731019.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661368,ERR731020,250,7401864500,PRJEB1254,Illumina HiSeq 2000,11657548,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731020.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661369,ERR731021,250,7415710500,PRJEB1254,Illumina HiSeq 2000,11657560,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731021.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661370,ERR731022,250,7126087750,PRJEB1254,Illumina HiSeq 2000,11657572,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731022.unmapped_marked_adapters.bam,Astatotilapia 'Massoko benthic',Riverine,,MalinskyData
SAMEA2661371,ERR731023,250,7608047750,PRJEB1254,Illumina HiSeq 2000,11657584,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731023.unmapped_marked_adapters.bam,Astatotilapia 'Massoko olive',Riverine,,MalinskyData
SAMEA2661373,ERR731024,250,7601464500,PRJEB1254,Illumina HiSeq 2000,11657608,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731024.unmapped_marked_adapters.bam,Astatotilapia 'Massoko olive',Riverine,,MalinskyData
SAMEA2661374,ERR731025,250,8100863500,PRJEB1254,Illumina HiSeq 2000,11657620,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR731025.unmapped_marked_adapters.bam,Astatotilapia 'Massoko olive',Riverine,,MalinskyData
SAMEA1904833,ERR294657,200,4969672600,PRJEB1254,Illumina HiSeq 2000,6868862,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR294657.unmapped_marked_adapters.bam,Astatotilapia calliptera,AC,,MalinskyData
SAMEA1904832,ERR294658,200,5945025800,PRJEB1254,Illumina HiSeq 2000,6868863,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR294658.unmapped_marked_adapters.bam,Lethrinops lethrinus,Shallow_Benthic,,MalinskyData
SAMEA1904837,ERR294659,200,5595426400,PRJEB1254,Illumina HiSeq 2000,6868864,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR294659.unmapped_marked_adapters.bam,Aulonocara stuartgranti,Deep_Benthic,,MalinskyData
SAMEA1904323,ERR295124,200,4362007200,PRJEB1254,Illumina HiSeq 2000,6811013,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR295124.unmapped_marked_adapters.bam,Astatotilapia calliptera,AC,,MalinskyData
SAMEA1904327,ERR295125,200,4498711800,PRJEB1254,Illumina HiSeq 2000,6811025,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR295125.unmapped_marked_adapters.bam,Astatotilapia calliptera,AC,,MalinskyData
SAMEA1904328,ERR295126,200,4186241600,PRJEB1254,Illumina HiSeq 2000,6811037,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR295126.unmapped_marked_adapters.bam,Astatotilapia calliptera,AC,,MalinskyData
SAMEA1904326,ERR295127,200,4930784000,PRJEB1254,Illumina HiSeq 2000,6811049,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR295127.unmapped_marked_adapters.bam,Astatotilapia calliptera,AC,,MalinskyData
SAMEA1904322,ERR295128,200,5061023200,PRJEB1254,Illumina HiSeq 2000,6811061,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR295128.unmapped_marked_adapters.bam,Lethrinops longimanus 'redhead',Deep_Benthic,,MalinskyData
SAMEA1904324,ERR295129,200,4772280600,PRJEB1254,Illumina HiSeq 2000,6810978,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR295129.unmapped_marked_adapters.bam,Copadichromis quadrimaculatus,Utaka,,MalinskyData
SAMEA1904329,ERR295130,200,5404304000,PRJEB1254,Illumina HiSeq 2000,6810990,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR295130.unmapped_marked_adapters.bam,Copadichromis virginalis,Utaka,,MalinskyData
SAMEA1904330,ERR295131,200,4684441400,PRJEB1254,Illumina HiSeq 2000,6811002,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR295131.unmapped_marked_adapters.bam,Lethrinops sp. oliveri,Deep_Benthic,,MalinskyData
SAMEA1904331,ERR295132,200,5607303800,PRJEB1254,Illumina HiSeq 2000,6811014,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR295132.unmapped_marked_adapters.bam,Alticorpus geoffreyi,Deep_Benthic,,MalinskyData
SAMN06685767,SRR6322515,200,41476388350,RockSand_v1,Illumina HiSeq 2500,MZ,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR6322515.unmapped_marked_adapters.bam,Maylandia zebra,Mbuna,,Streelman_McGrathData
SAMN08051119,SRR6314224,200,14005005145,RockSand_v1,Illumina HiSeq 2500,LT,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR6314224.unmapped_marked_adapters.bam,Labeotropheus trewavasae,Mbuna,,Streelman_McGrathData
SAMN08051114,SRR6314225,200,26129878947,RockSand_v1,Illumina HiSeq 2500,LF,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR6314225.unmapped_marked_adapters.bam,Labeotropheus fuelleborni,Mbuna,,Streelman_McGrathData
SAMN08051115,SRR6314226,200,22874626968,RockSand_v1,Illumina HiSeq 2500,CA,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR6314226.unmapped_marked_adapters.bam,Cynotilapia afra,Mbuna,,Streelman_McGrathData
SAMN08051120,SRR6314227,200,12657829651,RockSand_v1,Illumina HiSeq 2500,CO,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR6314227.unmapped_marked_adapters.bam,Cyathochromis obliquidens,Mbuna,,Streelman_McGrathData
SAMN08051112,SRR6314228,200,36376291311,RockSand_v1,Illumina HiSeq 2500,MP,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR6314228.unmapped_marked_adapters.bam,Maylandia sp. ''Patricki'',Mbuna,,Streelman_McGrathData
SAMN08051113,SRR6314229,200,27366810280,RockSand_v1,Illumina HiSeq 2500,PC,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR6314229.unmapped_marked_adapters.bam,Petrotilapia nigra,Mbuna,,Streelman_McGrathData
SAMN08051121,SRR6314230,198,4659973973,RockSand_v1,Illumina HiSeq 2500,GM,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR6314230.unmapped_marked_adapters.bam,Genyochromis mento,Mbuna,,Streelman_McGrathData
SAMN06685763,SRR5438106,200,24415272383,RockSand_v1,Illumina HiSeq 2500,MS,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR5438106.unmapped_marked_adapters.bam,Mylochromis sphaerodon,Shallow_Benthic,,Streelman_McGrathData
SAMN06701600,SRR5438107,200,18515827958,RockSand_v1,Illumina HiSeq 2500,MA,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR5438107.unmapped_marked_adapters.bam,Mylochromis anaphyrmus,Shallow_Benthic,,Streelman_McGrathData
SAMN06685754,SRR5438108,200,15123133429,RockSand_v1,Illumina HiSeq 2500,NO,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR5438108.unmapped_marked_adapters.bam,Nyassachromis sp. 'otter',Shallow_Benthic,,Streelman_McGrathData
SAMN06685752,SRR5438109,200,18110490331,RockSand_v1,Illumina HiSeq 2500,TC,PAIRED,GENOMIC,ILLUMINA,RockSand_v1/SRR5438109.unmapped_marked_adapters.bam,Tramitichromis sp. 'chembe',Shallow_Benthic,,Streelman_McGrathData
